empty_slots,free_bikes,station_id,station_latitude,station_longitude,name,Restaurant,Rating,Longitude,Latitude,Address
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Nuba in Kitsilano,3.5,-123.1742235,49.2642141,3116 West Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Mamalee Malaysian Delight,3.5,-123.1753687,49.2640629,3144 W Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Neverland Tea Salon,4.0,-123.1733634,49.2640001,3066 W Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Nostos Taverna,4.5,-123.1751526,49.2640613,3162 W Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Tera V Burger,4.0,-123.1717091,49.2642995,2961 W Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Kitstaya Sushi,3.0,-123.17414126982108,49.2644547207259,3105 West Broadway
7,10,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,Olympia Pizza,3.5,-123.17617,49.26447,3205 Broadway W
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Rajio Japanese Public House,4.0,-123.1870301,49.2636549,3763 W 10th Avenue
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,The Eatery,3.5,-123.1803953,49.2644193,3431 W Broadway
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,The Wolf & Hound,3.5,-123.1842188,49.2644878,3617 W Broadway
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Taste of Thai,4.0,-123.1845067,49.2644912,3629 W Broadway
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Handi Grill,3.5,-123.184133,49.264072,3618 W Broadway
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,The PokéMan,4.5,-123.18671230226757,49.263233674428754,3742 10th Avenue W
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,The Kitchen Dada,4.0,-123.186078295112,49.264037087133,2535 Alma Street
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Browns Socialhouse Point Grey,3.5,-123.185155477975,49.2636639748682,3651 W 10th Avenue
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Itosugi Kappo Cuisine,4.5,-123.184705,49.264094,3648 W Broadway
5,21,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,Green Leaf Sushi,4.0,-123.1801,49.2642679,3416 W Broadway
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Kishimoto Japanese Kitchen,4.5,-123.06935,49.2665099,2054 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,B House,4.5,-123.069533295929,49.264473795087,2270 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Jamjar - Folk Lebanese Food,4.0,-123.0695951,49.264412,2280 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Loku Japanese Cuisine,3.5,-123.0695951,49.264412,2280 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,The Burrow,4.0,-123.0700099,49.2597591,2781 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Elephant Garden Creamery,4.5,-123.0694056,49.2661487,2080 Commercial Dr
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Broadway Station Sushi,3.0,-123.07085772678,49.2621642815068,1638 E Broadway
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Uncle Fatih's Pizza,3.5,-123.0700874,49.2624549,1685 Broadway E
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,La Mezcaleria,4.0,-123.0694136,49.2702237,1622 Commercial Drive
16,0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,Sopra Sotto,4.0,-123.0694651,49.2711051,1510 Commercial Drive
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Joon's Kitchen,4.0,-123.1271603431787,49.25814006151812,3093 Oak Street
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Salmon n' Bannock,4.5,-123.1296705,49.2631378,1128 W Broadway
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Yu Shang Hot Pot,4.5,-123.125629,49.263149,202-950 W Broadway
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Saku,4.5,-123.11667523250104,49.2631006,548 W Broadway
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Vij's Restaurant,4.0,-123.11479,49.25754,3106 Cambie Street
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Zaccary's Pizza,4.0,-123.1271051,49.2572655,3150 Oak Street
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Hokkaido Ramen Santouka,4.0,-123.1168917,49.263127,558 W Broadway
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Rayhan,4.0,-123.1271051,49.2572592,3170 Oak Street
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Banana Leaf,4.0,-123.1225,49.26302,820 W Broadway
10,4,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,Indian Roti Kitchen,4.5,-123.11538,49.25901,2961 Cambie Street
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,La Quercia,4.0,-123.1853601,49.2687649,3689 W 4th Avenue
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,Yuji's From Japan,4.0,-123.18604454110448,49.26829655056762,2083 Alma Street
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,Rajio Japanese Public House,4.0,-123.1870301,49.2636549,3763 W 10th Avenue
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,Hitoe Sushi Japanese Restaurant,4.0,-123.1789136,49.268648,3347 W 4th Avenue
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,The PokéMan,4.5,-123.18671230226757,49.263233674428754,3742 10th Avenue W
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,Taste of Thai,4.0,-123.1845067,49.2644912,3629 W Broadway
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,The Eatery,3.5,-123.1803953,49.2644193,3431 W Broadway
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,The Kitchen Dada,4.0,-123.186078295112,49.264037087133,2535 Alma Street
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,The Wolf & Hound,3.5,-123.1842188,49.2644878,3617 W Broadway
6,12,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,Irori Sushi,4.0,-123.1854448,49.2684951,3692 W 4th Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Raisu,4.0,-123.158381134272,49.2679990419609,2340 W 4th Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,AnnaLena,4.5,-123.1467714,49.2708261,1809 W 1st Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Chewies Steam & Oyster Bar - Kits,3.5,-123.1552829,49.2709727,2201 W 1st Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Au Comptoir,4.0,-123.15672487756,49.268034328356,2278 W 4th Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,The Ellis,4.0,-123.155288726822,49.2715661205375,2204 York Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Local Public Eatery,3.5,-123.155348375446,49.272342824435,2210 Cornwall Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,The Cider House,4.5,-123.154953740237,49.2714834306239,1602 Yew Street
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Octopus Garden,4.0,-123.149816,49.2726349,1995 Cornwall Avenue
7,13,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,Chi Vegan,4.0,-123.1487738,49.2681947,1935 W 4th Avenue
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Little Bird Dim Sum,4.0,-123.17168,49.26814,2958 W 4th Avenue
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,East Is East,4.0,-123.1726934,49.26430118353472,3035 west Broadway
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Banana Leaf,3.5,-123.1723,49.26439,3005 W Broadway
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Chewie's Chicken & Biscuits,4.5,-123.1688,49.26809,2822 West 4th Avenue
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Bangkok City Cafe,4.0,-123.17027069431,49.2684919913261,2953 W 4th Avenue
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Nuba in Kitsilano,3.5,-123.1742235,49.2642141,3116 West Broadway
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Haidilao - Vancouver,4.5,-123.17622,49.26395,3204 W Broadway
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Hitoe Sushi Japanese Restaurant,4.0,-123.1789136,49.268648,3347 W 4th Avenue
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Neverland Tea Salon,4.0,-123.1733634,49.2640001,3066 W Broadway
4,12,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,Sahel Market & Restaurant,4.5,-123.176155,49.2643454,3207 West  Broadway
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Mr. Red Cafe,4.0,-123.165913715756,49.2640755304294,2680 W Broadway
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Raisu,4.0,-123.158381134272,49.2679990419609,2340 W 4th Avenue
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Folke Restaurant,4.5,-123.1643358,49.2641529,2585 W Broadway
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,White Spot,3.5,-123.163287331925,49.2638179420072,2518 Broadway W
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Au Comptoir,4.0,-123.15672487756,49.268034328356,2278 W 4th Avenue
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Pho Japolo,4.0,-123.168611359253,49.2642944822974,2807 W Broadway
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Chewie's Chicken & Biscuits,4.5,-123.1688,49.26809,2822 West 4th Avenue
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Nat's New York Pizzeria,3.5,-123.1659228,49.2638609,2684 W Broadway
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,Dark Table,4.0,-123.16481,49.2685699,2611 W 4th Avenue
11,4,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,East Is East,4.0,-123.1726934,49.26430118353472,3035 west Broadway
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,La Quercia,4.0,-123.1853601,49.2687649,3689 W 4th Avenue
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,The Eatery,3.5,-123.1803953,49.2644193,3431 W Broadway
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Yuji's From Japan,4.0,-123.18604454110448,49.26829655056762,2083 Alma Street
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Rajio Japanese Public House,4.0,-123.1870301,49.2636549,3763 W 10th Avenue
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,The Wolf & Hound,3.5,-123.1842188,49.2644878,3617 W Broadway
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Taste of Thai,4.0,-123.1845067,49.2644912,3629 W Broadway
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Hitoe Sushi Japanese Restaurant,4.0,-123.1789136,49.268648,3347 W 4th Avenue
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Handi Grill,3.5,-123.184133,49.264072,3618 W Broadway
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,Aphrodite's Organic  Pie Shop,3.5,-123.1834864,49.2684732,3598 W 4th Avenue
7,9,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,East Is East,4.0,-123.1726934,49.26430118353472,3035 west Broadway
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Potluck Hawker Eatery,3.5,-123.1149019,49.254602,3424 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Xing Fu Tang Canada,3.5,-123.1149538,49.254554,3432 Cambie St
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Viet House,3.5,-123.114992380142,49.2546156379752,3420 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Vij's Restaurant,4.0,-123.11479,49.25754,3106 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Café Gloucester,3.5,-123.11472,49.25552,3338 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Sushi 7,4.0,-123.115023834667,49.2541464081428,3488 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Las Tortas,4.0,-123.11561,49.2554,3353 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Thai Away Home,3.5,-123.1153209,49.2556512,3315 Cambie Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Published On Main,4.5,-123.10116032897228,49.25283186017385,3593 Main Street
13,11,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,Indian Roti Kitchen,4.5,-123.11538,49.25901,2961 Cambie Street
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Hitoe Sushi Japanese Restaurant,4.0,-123.1789136,49.268648,3347 W 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Little Bird Dim Sum,4.0,-123.17168,49.26814,2958 W 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Chewie's Chicken & Biscuits,4.5,-123.1688,49.26809,2822 West 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,East Is East,4.0,-123.1726934,49.26430118353472,3035 west Broadway
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Castaway Bar and Kitchen,3.0,-123.1773567,49.2686233,3293 W 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Bangkok City Cafe,4.0,-123.17027069431,49.2684919913261,2953 W 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Rajio Japanese Public House,4.0,-123.1870301,49.2636549,3763 W 10th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,Sahel Market & Restaurant,4.5,-123.176155,49.2643454,3207 West  Broadway
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,La Quercia,4.0,-123.1853601,49.2687649,3689 W 4th Avenue
12,11,671ce9e4a92063620f772d2c57f0f3ab,49.268837,-123.177633,Blenheim & 4th,The Eatery,3.5,-123.1803953,49.2644193,3431 W Broadway
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Hachibei Japanese Restaurant,4.0,-123.1215336,49.256899,778 16th Avenue W
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Vij's Restaurant,4.0,-123.11479,49.25754,3106 Cambie Street
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Salmon n' Bannock,4.5,-123.1296705,49.2631378,1128 W Broadway
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,La Taqueria Pinche Taco Shop,4.0,-123.112736,49.263559,2450 Yukon Street
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Saku,4.5,-123.11667523250104,49.2631006,548 W Broadway
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Indian Roti Kitchen,4.5,-123.11538,49.25901,2961 Cambie Street
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Potluck Hawker Eatery,3.5,-123.1149019,49.254602,3424 Cambie Street
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Yu Shang Hot Pot,4.5,-123.125629,49.263149,202-950 W Broadway
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Sushi 7,4.0,-123.115023834667,49.2541464081428,3488 Cambie Street
7,9,41a55a7e2908fbbd65175b794d26bc8d,49.255034,-123.120226,18th & Heather,Passion8 Dessert Cafe,4.0,-123.11499774456,49.258435242883,3010 Cambie Street
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Little Bird Dim Sum,4.0,-123.17168,49.26814,2958 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Chewie's Chicken & Biscuits,4.5,-123.1688,49.26809,2822 West 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Bangkok City Cafe,4.0,-123.17027069431,49.2684919913261,2953 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Raisu,4.0,-123.158381134272,49.2679990419609,2340 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Dark Table,4.0,-123.16481,49.2685699,2611 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,East Is East,4.0,-123.1726934,49.26430118353472,3035 west Broadway
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,The Naam,3.5,-123.1670621,49.2683459,2724 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Jolly's Indian Bistro,3.5,-123.1705016,49.2682607,2928 4th Avenue W
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Healthy Noodle House,4.5,-123.1667851,49.2682083,2716 W 4th Avenue
9,7,a59924f0ff3fb481a7bd8a5e9c36858f,49.271044,-123.170661,Point Grey & Bayswater,Darby's Pub,3.5,-123.16862,49.26809,2001 MacDonald Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Published On Main,4.5,-123.10116032897228,49.25283186017385,3593 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Anh and Chi,4.0,-123.100882202153,49.2550314422938,3388 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Sun Sui Wah Seafood Restaurant,3.5,-123.1006,49.25053,3888 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Bob Likes Thai Food,3.5,-123.10133,49.25134,3755 Main St
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Zakkushi Dining On Main,4.0,-123.1015460312003,49.24910063019759,4075 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Suyo Modern Peruvian,4.5,-123.1010659958052,49.2540292,3475 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,The Acorn,4.0,-123.10143,49.24958,3995 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Sushi Hil,4.5,-123.1011451,49.2554661,3330 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,MeeT on Main,4.0,-123.100830778711,49.2467145032391,4288 Main Street
12,4,89a0b49a66e54a7639ad960962148a3e,49.252691,-123.101289,20th & Main,Osteria Savio Volpe,4.0,-123.0909344,49.2574913,615 Kingsway
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Johnnie Fox's Irish Pub,4.0,-123.10129,49.27142,1601 Main Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Bodega On Main,4.0,-123.09968391901442,49.27548853708847,1014 Main Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Oyster Express,4.5,-123.097397130932,49.2792784082144,296 Keefer Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Pizzeria Farina,4.0,-123.10011416319465,49.27662275332361,915 Main Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Torafuku,4.0,-123.09961118220762,49.27589499983855,958 Main Street
12,6,44fc3d58831a9f2b919c7a3a1838b74a,49.272172,-123.097978,Station & Terminal,Calabash Bistro,4.0,-123.104228199529,49.281004479966,428 Carrall Street
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,La Quercia,4.0,-123.1853601,49.2687649,3689 W 4th Avenue
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,Rajio Japanese Public House,4.0,-123.1870301,49.2636549,3763 W 10th Avenue
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,Yuji's From Japan,4.0,-123.18604454110448,49.26829655056762,2083 Alma Street
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,Hitoe Sushi Japanese Restaurant,4.0,-123.1789136,49.268648,3347 W 4th Avenue
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,The PokéMan,4.5,-123.18671230226757,49.263233674428754,3742 10th Avenue W
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,The Eatery,3.5,-123.1803953,49.2644193,3431 W Broadway
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,Taste of Thai,4.0,-123.1845067,49.2644912,3629 W Broadway
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,The Wolf & Hound,3.5,-123.1842188,49.2644878,3617 W Broadway
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,The Kitchen Dada,4.0,-123.186078295112,49.264037087133,2535 Alma Street
17,17,d40db8c27c5bd409d57cfa846f73c378,49.271082,-123.191458,Jericho Beach,Green Leaf Sushi,4.0,-123.1801,49.2642679,3416 W Broadway
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Maxine's Cafe & Bar,4.0,-123.13131,49.27807,1325 Burrard Street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Burgoo Bistro,4.0,-123.12763,49.27968,1100 Burrard Street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Giardino,4.0,-123.1301021,49.276991,1328 Hornby Street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Number E Food,5.0,-123.131018212403,49.277569151917,1308 Burrard Street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Banana Leaf,3.5,-123.13009,49.28001,1043 Davie St
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Sushi Mugen,4.0,-123.1282232,49.2786508,903 Davie street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Tom Sushi,4.5,-123.1327476,49.2815608,1175 Davie St
21,3,4990fe5772f3b73eebeec125b41e478e,49.27808,-123.130557,Burrard & Drake,Fritz European Fry House,4.0,-123.1265253,49.2772045,718 Davie Street
